file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\projects.js,84,js,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,0,0
projects\index.html,1,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,13
projects\index.html,2,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,14
projects\index.html,3,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,4
projects\index.html,4,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,2,20
projects\index.html,5,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,2,68
projects\index.html,6,html,06d6d365,Ricki (Rui) Chen,2026-04-03,19:22:57,-07:00,2026-04-03T19:22:57-07:00,2,21
projects\index.html,7,html,06d6d365,Ricki (Rui) Chen,2026-04-03,19:22:57,-07:00,2026-04-03T19:22:57-07:00,2,41
projects\index.html,8,html,4b0cba8d,Ricki (Rui) Chen,2026-04-16,20:25:59,-07:00,2026-04-16T20:25:59-07:00,2,48
projects\index.html,9,html,5b418ff5,Ricki (Rui) Chen,2026-04-22,11:30:20,-07:00,2026-04-22T11:30:20-07:00,2,47
projects\index.html,10,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,5
projects\index.html,11,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,4
projects\index.html,12,html,5b418ff5,Ricki (Rui) Chen,2026-04-22,11:30:20,-07:00,2026-04-22T11:30:20-07:00,2,41
projects\index.html,13,html,6c9f818c,Ricki (Rui) Chen,2026-04-29,23:34:31,-07:00,2026-04-29T23:34:31-07:00,0,0
projects\index.html,14,html,7e9813a5,Ricki (Rui) Chen,2026-04-29,23:30:34,-07:00,2026-04-29T23:30:34-07:00,2,15
projects\index.html,15,html,7e9813a5,Ricki (Rui) Chen,2026-04-29,23:30:34,-07:00,2026-04-29T23:30:34-07:00,0,0
projects\index.html,16,html,b67bef67,Ricki (Rui) Chen,2026-04-30,21:12:42,-07:00,2026-04-30T21:12:42-07:00,0,27
projects\index.html,17,html,7e9813a5,Ricki (Rui) Chen,2026-04-29,23:30:34,-07:00,2026-04-29T23:30:34-07:00,2,52
projects\index.html,18,html,2eef5b7c,Ricki (Rui) Chen,2026-04-30,21:03:12,-07:00,2026-04-30T21:03:12-07:00,2,0
projects\index.html,19,html,7e9813a5,Ricki (Rui) Chen,2026-04-29,23:30:34,-07:00,2026-04-29T23:30:34-07:00,2,4
projects\index.html,20,html,7e9813a5,Ricki (Rui) Chen,2026-04-29,23:30:34,-07:00,2026-04-29T23:30:34-07:00,0,0
projects\index.html,21,html,2eef5b7c,Ricki (Rui) Chen,2026-04-30,21:03:12,-07:00,2026-04-30T21:03:12-07:00,2,22
projects\index.html,22,html,b67bef67,Ricki (Rui) Chen,2026-04-30,21:12:42,-07:00,2026-04-30T21:12:42-07:00,0,4
projects\index.html,23,html,2eef5b7c,Ricki (Rui) Chen,2026-04-30,21:03:12,-07:00,2026-04-30T21:03:12-07:00,0,0
projects\index.html,24,html,118eb5c6,Ricki (Rui) Chen,2026-04-30,21:31:27,-07:00,2026-04-30T21:31:27-07:00,0,4
projects\index.html,25,html,118eb5c6,Ricki (Rui) Chen,2026-04-30,21:31:27,-07:00,2026-04-30T21:31:27-07:00,1,15
projects\index.html,26,html,118eb5c6,Ricki (Rui) Chen,2026-04-30,21:31:27,-07:00,2026-04-30T21:31:27-07:00,1,11
projects\index.html,27,html,118eb5c6,Ricki (Rui) Chen,2026-04-30,21:31:27,-07:00,2026-04-30T21:31:27-07:00,1,26
projects\index.html,28,html,118eb5c6,Ricki (Rui) Chen,2026-04-30,21:31:27,-07:00,2026-04-30T21:31:27-07:00,1,33
projects\index.html,29,html,118eb5c6,Ricki (Rui) Chen,2026-04-30,21:31:27,-07:00,2026-04-30T21:31:27-07:00,0,0
projects\index.html,30,html,118eb5c6,Ricki (Rui) Chen,2026-04-30,21:31:27,-07:00,2026-04-30T21:31:27-07:00,0,0
projects\index.html,31,html,b2d21645,Ricki (Rui) Chen,2026-04-30,21:36:15,-07:00,2026-04-30T21:36:15-07:00,0,6
projects\index.html,32,html,b2d21645,Ricki (Rui) Chen,2026-04-30,21:36:15,-07:00,2026-04-30T21:36:15-07:00,0,0
projects\index.html,33,html,7e9813a5,Ricki (Rui) Chen,2026-04-29,23:30:34,-07:00,2026-04-29T23:30:34-07:00,0,26
projects\index.html,34,html,addb1a0c,Ricki (Rui) Chen,2026-04-22,11:52:03,-07:00,2026-04-22T11:52:03-07:00,2,26
projects\index.html,35,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,5
projects\index.html,36,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,5
meta\index.html,1,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,0,13
meta\index.html,2,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,0,14
meta\index.html,3,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,0,4
meta\index.html,4,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,1,20
meta\index.html,5,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,1,17
meta\index.html,6,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,1,41
meta\index.html,7,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,1,48
meta\index.html,8,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,0,5
meta\index.html,9,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,0,4
meta\index.html,10,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,1,11
meta\index.html,11,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,1,61
meta\index.html,12,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,0,5
meta\index.html,13,html,941a9165,Ricki (Rui) Chen,2026-05-08,14:26:07,-07:00,2026-05-08T14:26:07-07:00,0,5
contact\index.html,1,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,13
contact\index.html,2,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,14
contact\index.html,3,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,4
contact\index.html,4,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,2,20
contact\index.html,5,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,2,68
contact\index.html,6,html,8ee1c6e6,Ricki (Rui) Chen,2026-04-03,18:24:55,-07:00,2026-04-03T18:24:55-07:00,2,33
contact\index.html,7,html,8ee1c6e6,Ricki (Rui) Chen,2026-04-03,18:24:55,-07:00,2026-04-03T18:24:55-07:00,2,41
contact\index.html,8,html,fcd0873d,Ricki (Rui) Chen,2026-04-15,15:45:41,-07:00,2026-04-15T15:45:41-07:00,2,48
contact\index.html,9,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,5
contact\index.html,10,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,4
contact\index.html,11,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,0
contact\index.html,12,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,0
contact\index.html,13,html,45ded0bf,Ricki (Rui) Chen,2026-04-10,13:04:45,-07:00,2026-04-10T13:04:45-07:00,2,17
contact\index.html,14,html,8ee1c6e6,Ricki (Rui) Chen,2026-04-03,18:24:55,-07:00,2026-04-03T18:24:55-07:00,0,0
contact\index.html,15,html,0154d328,Ricki (Rui) Chen,2026-04-17,15:10:47,-07:00,2026-04-17T15:10:47-07:00,2,36
contact\index.html,16,html,cbffec15,Ricki (Rui) Chen,2026-04-10,15:34:02,-07:00,2026-04-10T15:34:02-07:00,4,35
contact\index.html,17,html,cbffec15,Ricki (Rui) Chen,2026-04-10,15:34:02,-07:00,2026-04-10T15:34:02-07:00,4,53
contact\index.html,18,html,a23dc613,Ricki (Rui) Chen,2026-04-10,14:34:12,-07:00,2026-04-10T14:34:12-07:00,0,0
contact\index.html,19,html,3877eae8,Ricki (Rui) Chen,2026-04-10,17:57:51,-07:00,2026-04-10T17:57:51-07:00,4,35
contact\index.html,20,html,0154d328,Ricki (Rui) Chen,2026-04-17,15:10:47,-07:00,2026-04-17T15:10:47-07:00,4,63
contact\index.html,21,html,a23dc613,Ricki (Rui) Chen,2026-04-10,14:34:12,-07:00,2026-04-10T14:34:12-07:00,0,0
contact\index.html,22,html,a23dc613,Ricki (Rui) Chen,2026-04-10,14:34:12,-07:00,2026-04-10T14:34:12-07:00,4,33
contact\index.html,23,html,45ded0bf,Ricki (Rui) Chen,2026-04-10,13:04:45,-07:00,2026-04-10T13:04:45-07:00,2,5
contact\index.html,24,html,8ee1c6e6,Ricki (Rui) Chen,2026-04-03,18:24:55,-07:00,2026-04-03T18:24:55-07:00,0,0
contact\index.html,25,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,5
contact\index.html,26,html,6a6df83f,Ricki (Rui) Chen,2026-04-03,17:00:33,-07:00,2026-04-03T17:00:33-07:00,0,5
